N,P,K,temperature,humidity,ph,rainfall,season_encoded
1.3668281531772764,0.5044902192563231,-0.002944341522639078,-0.050498084404571736,0.1594947229091937,-0.5903411439175681,0.23822507053613168,1.086150773283409
-1.3696360462351795,-0.8600399076869035,-0.67439783510009,-1.240682399968909,0.920896689544837,-0.13933046837310295,0.23635553147267369,1.086150773283409
-1.3425423412905018,-0.7387483408475056,-0.37816835263944987,0.33843704710023015,-0.9963859526771416,-0.5395123315273989,-0.18075384054388766,1.086150773283409
1.8003274322921206,-0.4961652071687097,-0.31892245614732184,-0.4956556972365881,-0.1985499463280095,0.411210359314501,1.0758456751574783,1.086150773283409
-1.315448636345824,-0.43551942374901076,-0.6546492029360473,0.48511692295639147,0.5134999691901003,0.011731092254886201,-0.9799640325222098,-1.154035196613622
-0.28588784844806825,2.718061314075335,3.01859637957589,-0.12714471511485917,0.5052622801334818,0.009405553487609724,-0.6690853160265524,1.086150773283409
-1.315448636345824,-0.071644723230817,-0.6151519386079619,0.05147135481108733,-1.1464416768899888,-0.8154594711002274,-1.18172807612871,-1.154035196613622
0.3372673652795207,-0.19293629007021493,-0.2596765596551938,0.27052870320336375,0.789536645468123,1.2449414215361725,1.6455135240475798,-1.154035196613622
0.25598625044548734,-0.16261339836036545,-0.18068203099902314,-0.2635306620553619,0.3961802092781758,0.7403040879657888,2.322697185211281,-1.154035196613622
-0.5026374880054905,-0.8600399076869035,-0.2596765596551938,-1.4848526725185702,0.6391231729710414,-0.7451469680911209,0.06445326049443051,1.086150773283409
1.3939218581219541,-0.7690712325573551,0.11554745146161696,-0.09086498603346106,0.39505684346418857,0.507490794183677,-0.8730086118688482,0.3394221166510653
-0.7193871275629128,0.2315841938676778,-0.6151519386079619,-0.5884531375080133,-0.27118909826544174,-0.3052761566489813,-1.1858855478289096,-0.40730653998127836
-0.5297311929501682,0.2619070855775273,0.07605018713353161,1.6157262075177614,0.9670696826901891,0.6740588548960562,1.4298274575447516,1.086150773283409
-0.47554378306081274,0.20126130215782834,-0.6546492029360473,0.658847475235036,0.4577558725515612,0.05345425967154153,-0.8545246401158726,-1.154035196613622
1.7732337273474428,-1.4664977418838931,0.11554745146161696,-0.047452126347857275,0.4273086049465355,0.23845476883986924,-0.8414344582278749,0.3394221166510653
0.7165792345050096,0.14061551873812936,-0.5756546742798766,-0.5551775519809712,-0.6727282150348091,-0.8760191519071118,-0.03400392263412694,-1.154035196613622
-1.3425423412905018,-1.4361748501740437,-0.2596765596551938,0.2778115691919151,1.0889009482001046,-0.30735209016731385,0.7954113631516523,1.086150773283409
-0.5839186028395238,2.5967697472359372,3.0975909082320605,-0.39008044113001206,1.0001834992784344,-0.405215950378219,0.24073794426535322,1.086150773283409
-0.5839186028395238,0.4438444358366242,-0.4966601456237059,-0.28688816722194765,-2.3452664029997616,-0.8298416871604729,0.24148804213577815,-0.40730653998127836
1.177172218564532,-0.43551942374901076,-0.5954033064439193,-0.3407535562218029,-0.6286975118983131,-0.7449152313909739,-0.01152881753507469,-1.154035196613622
-0.4484500781161349,0.3831986524169252,-0.5756546742798766,1.4526260655678376,-0.50769058913578,1.443806187602211,-0.5462986412773867,-1.154035196613622
0.174705135611454,0.4438444358366242,0.6487605198907691,-1.6683368066012036,-2.433973135237491,2.0828312456815223,-0.5583203679453771,-0.40730653998127836
1.285547038343243,-0.19293629007021493,-0.22017929532710848,-0.4212127000843193,0.4425617361363141,1.1709066242756576,2.1947855714290325,-1.154035196613622
0.25598625044548734,-0.31422785690961286,-0.08193887017880977,-0.9079917543052934,0.5153226258115465,1.2235872521079936,3.547820745141534,-1.154035196613622
-0.014950799001290446,0.07996973531843041,0.5500173590705558,-0.9128164375700735,-2.3191619639636203,1.9348654996611456,-0.5451965860960446,-0.40730653998127836
-0.7193871275629128,-0.7993941242672046,-0.2794251918192365,0.6444095175842587,1.061668908161768,-0.34390887415830285,0.7570111489044146,1.086150773283409
-1.0986989967884018,0.07996973531843041,-0.5954033064439193,0.4701213484034907,-0.12754174349038563,1.1083897971575551,-1.043896033995972,-0.40730653998127836
-0.42135637317145713,-0.46584231545886023,-0.5756546742798766,-0.05715563701857306,-0.3728859721896315,3.416156895585104,-1.2876732755740685,-1.154035196613622
0.7436729394496874,-0.5568109905884087,-0.08193887017880977,0.18315439391646401,0.592654849239394,0.7795365158977849,1.4588643611138867,-1.154035196613622
-1.2070738165671129,-0.19293629007021493,-0.5954033064439193,0.7003326150546858,0.39528732854337184,0.317664436634393,-1.152009514558827,-1.154035196613622
-0.6110123077842016,0.5044902192563231,-0.5361574099517913,-0.04461343935618589,-0.49341552405329536,1.2508935364636131,-1.1698764491512286,-0.40730653998127836
1.7190463174580874,1.2322396202927106,0.09579881929757429,0.1420623823188239,0.2413172854284844,-0.3602175966082499,0.27703926656223077,1.086150773283409
-0.6110123077842016,2.1116034798783456,3.038345011739932,-0.5629152812974282,0.9273928226668958,-0.03514101135694443,0.3088918471824169,1.086150773283409
0.2830799553901651,-0.3748736403293118,-0.6151519386079619,-0.09366388317509237,-0.2794374155014845,-0.5784439653285802,-0.4873720701852731,-1.154035196613622
-1.179980111622435,-0.9206856911066025,-0.2596765596551938,-1.1585670984114733,0.774308149982233,0.7558318051748429,-0.016559051224800066,1.086150773283409
-0.7735745374522683,2.5664468555260878,2.9001045865916337,0.43823894885197356,0.540581566376034,-0.3376791065896149,-0.5539053807456538,1.086150773283409
-0.8277619473416239,0.5954588943858716,-0.5164087777877486,-1.8920242978119375,-2.208112241379476,-0.6373635198794179,0.4900534174319509,-0.40730653998127836
-0.42135637317145713,2.3541866135571414,3.058093643903975,-0.6298117138421857,1.0079381792042958,-0.7444011661918082,-0.013478377132823304,1.086150773283409
-0.6110123077842016,0.4438444358366242,-0.5756546742798766,1.7822008562509153,-0.45356545440157126,1.589671340059441,-0.5647730987620961,-1.154035196613622
0.03923661088806511,-0.071644723230817,0.09579881929757429,2.5216443935536965,0.9713935286127016,0.6672906774259242,1.943910025438748,1.086150773283409
-1.1528864066777573,-0.10196761494066647,-0.5361574099517913,0.5951230170825257,0.7921840105358161,-0.3238156509721188,-0.9639395536241139,-1.154035196613622
-1.0986989967884018,-0.4961652071687097,-0.5164087777877486,0.6145625395256521,0.7927589614828382,0.7757785013498198,-0.8177846834257486,-1.154035196613622
0.9875162839517875,-0.7690712325573551,-0.2596765596551938,0.18647222623695997,-0.6433244066939644,0.37444579948657186,0.8844694567701465,1.086150773283409
0.3643610702241985,-0.5568109905884087,-0.4966601456237059,-0.5127526831210678,-0.43070966439400055,-1.0198475224312296,-0.7357277608512763,-1.154035196613622
-1.1528864066777573,-0.4961652071687097,-0.2991738239832792,0.4862687545734637,-0.7420778360452362,-0.441107741579589,-0.10937885450555337,1.086150773283409
-0.8548556522863017,-0.46584231545886023,-0.4374142491315779,1.1591427725339856,-1.0199366585836356,-2.5120880868130295,-0.1873012615981953,1.086150773283409
1.9087022520708319,-0.19293629007021493,-0.6349005707720046,-0.39714858335772096,0.3510507957990879,1.620343792259638,-0.5635661351096827,-1.154035196613622
-1.0174178819543682,0.5954588943858716,-0.5559060421158339,0.965505315219539,-1.6170233197217174,-1.393089817459451,1.0761334436896026,-1.154035196613622
0.5540170048369429,0.07996973531843041,-0.22017929532710848,-0.4795121981517707,0.661637217838448,0.02846635813392277,1.3220281427536833,-1.154035196613622
-0.8006682423969461,-1.3452061750444952,-0.16093339883498045,-0.218221349061403,0.8609291636690808,-0.6630958714790838,0.039262986304802606,1.086150773283409
0.9604225790071097,1.26256251200256,0.016804290641403596,0.4816890048573795,0.29490646780987684,-0.013912791547093385,0.08976216228698776,1.086150773283409
-1.179980111622435,0.07996973531843041,-0.5954033064439193,-1.4424745899170084,-2.118351681371291,-0.9965712717479562,-0.49725490136965483,-0.40730653998127836
-0.9632304720650128,-1.2845603916247963,-0.20043066316306582,-0.49147923258370263,0.9525019758515165,0.20828893768716275,0.10791270422725271,1.086150773283409
-1.2341675215117907,0.3528757607070757,-0.5756546742798766,-1.4489640845370049,-0.15176616779021107,0.6576722208690642,-0.9948171926499041,-0.40730653998127836
-1.1257927017330795,-1.3755290667543447,-0.6546492029360473,-2.226730193505566,1.0277112019073187,1.9708718610094023,0.12300567116172183,1.086150773283409
-0.17751302866935714,0.68642756951542,-0.5164087777877486,0.3255928562486539,-0.1558690260217563,1.6876333932835454,-0.6287296047045129,-1.154035196613622
1.8545148421814763,-1.4664977418838931,0.13529608362565965,0.804374279004217,1.0251849590891633,-0.3886494418668096,-1.3945428459584361,0.3394221166510653
0.8249540542837207,-0.010998939811118037,-0.12143613450689511,-0.38329926028257744,0.4292205877837638,-1.6693213210415232,2.3703288185768625,-1.154035196613622
0.9062351691177541,-0.43551942374901076,-0.2596765596551938,-0.4817882490788403,-0.8690127684098984,0.6331717161157107,0.2520242939074332,1.086150773283409
0.6894855295603318,-0.2839049651997634,-0.0621902380147671,-0.025337872270123796,0.5840659940288513,0.3508412785154296,1.1888282341545435,-1.154035196613622
-0.7735745374522683,-0.4961652071687097,-0.5559060421158339,0.3972764498187477,0.6744264327079251,0.17609166991581052,-1.1684635798587613,-1.154035196613622
1.4481092680113097,-1.07230014965585,-0.3584197204754072,-0.3976670266942177,-0.4980200573326084,0.4010957332474073,0.6820051801634195,1.086150773283409
-0.936136767120335,-1.3148832833346458,-0.1411847666709378,-0.16623862598143552,0.6358985562881585,0.34831636572198305,0.04178520741084644,1.086150773283409
-0.4484500781161349,0.20126130215782834,-0.4966601456237059,-1.0845229538152796,-2.089608734907289,-1.0471247254845901,-0.06213270379336712,-0.40730653998127836
-0.4484500781161349,0.20126130215782834,-0.5164087777877486,-1.5712807679519871,-2.3958555244241113,-1.0781720113998663,-0.0508223450790446,-0.40730653998127836
-0.8819493572309794,0.14061551873812936,-0.6349005707720046,-0.8177947557429392,-1.4682558780331674,-1.9473934945164466,1.3998966874073597,-1.154035196613622
-1.3696360462351795,-1.4664977418838931,-0.23992792749115116,-0.24973458832381262,0.8717625086926877,-0.4091356981680543,0.03759206261906654,1.086150773283409
2.233826711406965,-0.19293629007021493,-0.4769115134596632,-0.23978893911223523,0.3466295468374561,0.9845985240177159,-0.23043431098454137,-1.154035196613622
0.2288925455008096,0.2619070855775273,0.07605018713353161,3.5671903168601133,0.9716220382890469,0.17988433078636745,0.006550268659708782,1.086150773283409
-1.2341675215117907,0.3528757607070757,-0.6349005707720046,-0.8470915320650816,-2.380930984446891,-0.77896804184988,0.10260403482244779,-0.40730653998127836
1.664858907568732,-0.8600399076869035,0.056301554969488944,-0.11234833474570595,0.6327825377918394,0.5984492667343254,-0.8506311038668586,0.3394221166510653
1.177172218564532,-0.10196761494066647,-0.5756546742798766,-0.4568189389423545,0.09630842254716658,-0.7705699544464444,-0.1068840995087993,-1.154035196613622
-1.2070738165671129,0.29222997728737676,-0.4966601456237059,0.07902242454774398,-0.967472612555822,-0.7274631286000133,1.0350197711255846,-1.154035196613622
-1.2341675215117907,0.17093841044797883,-0.6546492029360473,-1.3315918805953615,-2.304684373591718,-0.6425600908909946,0.559050234977725,-0.40730653998127836
-0.5297311929501682,-1.4361748501740437,-0.4374142491315779,0.6937836470135786,0.8907718614145815,-0.9410036985047254,0.9786936468172981,1.086150773283409
1.4752029729559875,0.7167504612252695,0.07605018713353161,0.7004352165330723,0.21024254191683955,-0.8437449470188474,-0.0628998293229721,1.086150773283409
-0.8819493572309794,2.1722492632980446,3.058093643903975,-0.6267862748959865,0.9034900830825117,-0.39962244194911356,-0.016508506959008594,1.086150773283409
-0.3671689632821016,-0.5264880988785592,-0.4374142491315779,1.4373565348159911,-0.8476908465835151,-2.3507802161765317,-0.16328865769968,1.086150773283409
-0.3671689632821016,0.5954588943858716,-0.5361574099517913,0.767748992141561,-0.36015700328797773,-1.175110368406957,1.5662177062960654,-1.154035196613622
-0.42135637317145713,0.3831986524169252,-0.02269297368668175,1.2020693541887943,0.906634108091793,0.6254626586159606,-0.9941697726927168,1.086150773283409
1.881608547126154,-1.132945933075549,0.056301554969488944,0.4706624263652655,0.9057179911026871,0.10023994521217237,-1.4592076561134495,0.3394221166510653
-0.8277619473416239,0.20126130215782834,0.5895146233986411,-1.470370435227784,-2.550948137261599,-0.14311861105715584,-0.23091050487047274,-0.40730653998127836
-0.39426266822677936,0.07996973531843041,0.6882577842188545,-1.3270740062293815,-2.3235782467885757,1.2706634896089484,-0.6254976767333574,-0.40730653998127836
-1.0445115868990462,-1.0419772579460003,-0.3386710883113645,0.3234485361148303,-0.8454464457242283,-1.1667359627110403,-0.2109444262615718,1.086150773283409
-1.071605291843724,0.5348131109661726,-0.6151519386079619,-1.1253245236059306,-2.2466910883140327,-0.934437859797559,-0.37815583921172513,-0.40730653998127836
1.881608547126154,-1.3755290667543447,-0.04244160585072442,0.7783220544402885,0.8638217549844602,0.3403557501758608,-1.3667681147140596,0.3394221166510653
1.6919526125134097,-0.46584231545886023,-0.45716288129562055,-0.7141378231402927,0.3590017517868327,1.1874272607871401,-0.2373500951244717,-1.154035196613622
-1.1528864066777573,2.505801072106389,3.01859637957589,3.168291719203337,0.48248004232099,-1.1117427910671744,-0.5326513691985812,1.086150773283409
1.6919526125134097,0.9593335949040653,-0.0621902380147671,0.4609255869544923,0.2316102237230784,-0.5583749989623268,0.1024372707768451,1.086150773283409
-0.5297311929501682,0.049646843608580925,-0.5164087777877486,-0.5338645506013038,-2.2526981836651987,-0.7706611931228087,0.10486498437050149,-0.40730653998127836
-0.9903241770096906,0.11029262702827988,-0.6546492029360473,0.8413581268541885,0.5241167265899205,0.1989736661778888,-1.1528288334309638,-1.154035196613622
-0.42135637317145713,0.049646843608580925,-0.5164087777877486,1.0414785623710738,-0.8470740860130517,2.7985999683663723,-0.8725734636322026,-1.154035196613622
-1.3425423412905018,-0.708425449137656,-0.37816835263944987,0.5366986325342972,-0.9023828028778119,-0.04559841346857499,-0.2145972409858221,1.086150773283409
-0.9632304720650128,2.4148323969768404,2.9790991152478044,-0.31987178405786154,0.9042842430942019,-0.8332040321229921,0.25746483303233203,1.086150773283409
1.2313596284538875,0.019323951898731442,-0.5164087777877486,0.01693262919598472,-0.4558779925070172,0.6344048359636549,-0.36866342353317944,-1.154035196613622
-1.2883549314011462,0.565136002676022,-0.4769115134596632,2.152341679537972,-0.6088799642353122,-0.5659006434208396,0.3492583647709322,-1.154035196613622
-0.5026374880054905,0.11029262702827988,-0.5164087777877486,0.6071470578226463,0.7198332337180593,0.3876332912374382,-1.071921209420186,-1.154035196613622
1.3126407432879208,0.049646843608580925,-0.2596765596551938,-0.768856789755189,0.39342774711882766,0.041637816526162615,3.175832495267145,-1.154035196613622
0.44564218505823183,-0.2535820734899139,-0.20043066316306582,-0.5705239997681911,0.4802115291474679,1.0738844947144641,2.8650701878283993,-1.154035196613622
0.3372673652795207,-0.34455074861946233,-0.5361574099517913,-0.4649525618595968,0.038163687172784566,-0.8672645516729997,-0.6617674166899952,-1.154035196613622
1.5022966779006652,-0.4051965320391613,-0.3584197204754072,-0.43260941859973523,-0.3313422176630153,0.40129188276690364,0.34981839567269574,1.086150773283409
0.9062351691177541,-0.7993941242672046,-0.37816835263944987,-0.45299121423158945,-0.8301506149239662,0.9015856623949686,1.17935600906473,1.086150773283409
0.9875162839517875,0.20126130215782834,-0.4966601456237059,-1.0554014985569695,-0.3400442598171331,-0.03929900689486855,-0.745463065641384,-1.154035196613622
-0.5839186028395238,2.7483842057851846,3.0778422760680177,-0.6287283549788681,0.9436692102802362,-0.8646474115267953,0.28462295571956975,1.086150773283409
-1.071605291843724,-0.2839049651997634,-0.6151519386079619,0.14304688679199573,-0.7138844073851947,1.9989753571444582,-1.2441062935104579,-1.154035196613622
-0.8006682423969461,0.29222997728737676,-0.6151519386079619,-1.9441682819799335,-2.3474570915012922,-0.6326315375984993,0.08882348436512531,-0.40730653998127836
0.9604225790071097,0.049646843608580925,-0.5361574099517913,-0.8048598446653588,-0.5319947002965361,0.4322408593541102,0.11443771924076315,-1.154035196613622
-0.7735745374522683,-0.31422785690961286,-0.4769115134596632,-0.03774218419621816,-0.8203943056216408,-2.514784980188387,-1.04229639352236,-1.154035196613622
1.0958911037304986,-1.2542374999149468,-0.04244160585072442,-0.19192897307878967,0.6297569255359605,-0.16224314979025628,-1.0037412901836256,0.3394221166510653
-0.936136767120335,-1.07230014965585,-0.4374142491315779,0.557071069334267,0.9134127921073749,-1.1645885989386922,0.7658039729409095,1.086150773283409
0.8791414641730764,-0.3748736403293118,-0.10168750234285244,-0.9014558724316065,0.5030208533853583,-0.2784469609953758,2.3594833153221466,-1.154035196613622
-0.17751302866935714,0.17093841044797883,0.5895146233986411,-0.9759770567182148,-2.319442328301399,1.4598206398931597,-0.3399747115706425,-0.40730653998127836
-0.42135637317145713,0.32255286899722624,-0.6546492029360473,0.5645676635473026,-0.3569712724346627,0.039630927514623486,-0.6176296473253816,-1.154035196613622
-0.42135637317145713,-1.07230014965585,-0.4374142491315779,1.259958132274682,-0.9269597244934007,-1.5380587922763531,-0.1105858820389883,1.086150773283409
-0.42135637317145713,2.6877384223654857,3.058093643903975,-0.8780773089056446,0.8426134239877455,-0.7420385488287704,0.367377015339691,1.086150773283409
-1.2070738165671129,0.4438444358366242,-0.5954033064439193,-0.242469764456501,-0.4033132216005162,0.31257822517141065,-1.0228813067416778,-0.40730653998127836
0.09342402077742068,0.3831986524169252,0.07605018713353161,2.1632083539529283,1.0024486537729456,0.5144659449181468,0.017439049031530006,1.086150773283409
-0.6110123077842016,-1.4361748501740437,-0.16093339883498045,-0.6933258866667872,0.8921712135129807,0.38820165221788944,0.062003263162103854,1.086150773283409
0.12051772572209846,0.41352154412677466,-0.6349005707720046,1.729753760890596,-0.0803331217088849,0.16444202100153119,-0.6040816514499194,-1.154035196613622
-0.3671689632821016,-0.041321831520967515,-0.02269297368668175,3.449609170774539,1.0073017131256994,0.09472783134427286,1.9726541428126159,1.086150773283409
0.8520477592283985,-1.0116543662361508,0.11554745146161696,0.7356089303978982,0.8326291391810038,0.09262575670511572,-1.4927106749951558,0.3394221166510653
-1.0174178819543682,-1.3755290667543447,-0.7138950994281753,-0.08953457613141388,0.9463954670159963,0.8225073593221623,0.19743174582520637,1.086150773283409
-0.6110123077842016,-0.4961652071687097,-0.3979169848034925,1.2874522905161365,-0.9414808442617866,-0.48026448342571865,-0.08791045151640763,1.086150773283409
-0.7193871275629128,-0.708425449137656,-0.733643731592218,1.3390351378498815,1.0349145539546154,0.17048618105510224,0.178176628224207,1.086150773283409
0.03923661088806511,0.4438444358366242,0.5895146233986411,-1.606132605554227,-2.4494219494639666,0.551942380182604,-0.31690947159294264,-0.40730653998127836
-1.0986989967884018,0.17093841044797883,-0.6546492029360473,0.8324106213589577,0.800696489493459,-0.1880107809823611,-0.8116490452599837,-1.154035196613622
-0.5839186028395238,-1.132945933075549,-0.23992792749115116,-1.1467530743624657,0.7838563483268483,-0.9423340472448366,-0.010984831507544856,1.086150773283409
-0.4484500781161349,0.5348131109661726,0.6092632555626838,-1.5186744894882622,-2.4990418413055644,1.627785418610434,-0.5246056502703531,-0.40730653998127836
1.5835777927346986,0.7773962446449685,-0.0621902380147671,0.40518404055122503,0.36855835177085366,0.026615897113796836,0.09465646953875777,1.086150773283409
-0.28588784844806825,2.202572155007894,3.01859637957589,-2.8153995279747477,0.38408360155274757,-0.4555628534612097,-0.5875008531192102,1.086150773283409
0.8791414641730764,-1.4058519584641942,-0.0621902380147671,0.6850110714786108,0.8651491542587386,0.3032251913934185,-1.4220081557343558,0.3394221166510653
1.0146099888964653,-0.2232591817800644,-0.12143613450689511,-0.5793573741308113,0.5382963069799117,0.17513582920914242,1.6525622869986158,-1.154035196613622
1.2042659235092097,0.049646843608580925,-0.12143613450689511,0.2329032440215007,0.47919616220519573,-0.670515819322898,1.635859070609037,-1.154035196613622
-0.6381060127288793,0.807719136354818,-0.6546492029360473,-1.2928703200798375,-2.258476067593548,-0.880236188873016,-0.31384472207504227,-0.40730653998127836
1.5564840877900208,-0.5568109905884087,-0.45716288129562055,-0.3229192986277722,-0.4659932783745315,0.6494028539626366,1.0567532375846378,1.086150773283409
-1.315448636345824,-0.19293629007021493,-0.6546492029360473,0.8399555168628511,0.6518559862033935,-0.08791382777041619,-0.8198922358954519,-1.154035196613622
0.174705135611454,0.14061551873812936,0.5697659912345985,-1.3609119512831473,-2.4214168813273513,1.9508804159191857,-0.4051601968222492,-0.40730653998127836
0.9062351691177541,-0.4051965320391613,-0.12143613450689511,0.13171365742272628,0.08427499581497393,0.303444525051268,1.5146931434601758,-1.154035196613622
-1.2883549314011462,-0.13229050665051595,-0.5954033064439193,0.45326696129791183,-0.30426114835934936,-3.588464254447208,-1.2882624760790284,-1.154035196613622
-1.1257927017330795,-0.071644723230817,-0.5756546742798766,0.282126091429631,-0.9953695438974395,-1.2646908509391563,-1.00483532492982,-1.154035196613622
